Product,Company,Category,Units Sold,Revenue,Cost of Goods Sold,Profit,Purchase Date,Customer Name,Customer County,Customer City,Customer Zip Code,Order ID
Herbal Tea,Fever-Tree,Tea,250,11193,8313,2880,12/28/2020,Ruby Islam,Isle of Wight,Newport,PO30 3MJ,1-4740-91313-961
Black Tea,Coca-Cola GB,Tea,544,1889,1864,25,5/12/2022,Ethan Jackson,Falkirk,Falkirk,FK1 5DS,1-9335-44136-63
Black Tea,Britvic,Tea,267,10107,7708,2399,11/29/2020,Florence Thomas,Isle of Anglesey,Llangefni,LL77 6YC,1-9153-72534-378
Herbal Tea,Coca-Cola GB,Tea,713,2643,2168,475,4/18/2022,Alice Brown,Dumfries and Galloway,Dumfries,DG1 3YR,1-7732-99143-530
Vodka,Fever-Tree,Alcoholic,668,1796,1118,678,3/31/2022,Emily Edwards,Lisburn and Castlereagh,Lisburn,BT28 9YW,1-5374-27841-739
Beer,Britvic,Alcoholic,996,6297,6958,-661,5/7/2022,Daisy Thompson,Tyne and Wear,Newcastle upon Tyne,NE1 5JH,1-7519-27481-142
Lemonade,Fever-Tree,Soft Drink,226,6621,4492,2129,7/5/2021,Thomas White,East Ayrshire,Kilmarnock,KA1 8DE,0-694-59996-374
Vodka,Britvic,Alcoholic,365,3245,3415,-170,3/25/2023,Liam Hussain,Na h-Eileanan Siar,Stornoway,HS1 6FW,0-6875-49387-282
Green Tea,Britvic,Tea,123,6065,6901,-836,5/7/2023,Zara Ali,Midlothian,Dalkeith,EH22 4XN,0-2228-96954-342
Beer,Britvic,Alcoholic,394,4830,3174,1656,6/24/2022,Muhammad Smith,Aberdeen City,Aberdeen,AB10 2WB,0-953-93147-145
Vodka,Britvic,Alcoholic,714,4646,5007,-361,12/18/2021,Ruby Cooper,South Yorkshire,Sheffield,S1 2TN,1-9290-91490-629
Herbal Tea,Fever-Tree,Tea,421,764,466,298,10/29/2023,George Begum,Inverclyde,Greenock,PA15 1TF,0-2632-23801-298
Coffee,Coca-Cola GB,Coffee,344,10555,7832,2723,8/26/2021,Aisha Islam,Antrim and Newtownabbey,Antrim,BT41 8EA,0-4881-20739-485
Coffee,Britvic,Coffee,363,4760,3845,915,8/11/2023,Noah Wright,Fife,Glenrothes,KY7 2FG,1-6949-42370-328
Beer,Fever-Tree,Alcoholic,759,7619,6302,1317,10/8/2021,Charlotte Wright,Fermanagh and Omagh,Enniskillen,BT74 5NN,1-1721-31409-62
Coffee,Britvic,Coffee,529,3354,3943,-589,8/7/2022,Jack Thomas,Derry City and Strabane,Derry,BT48 2PN,0-9813-27795-485
Energy Drink,Coca-Cola GB,Soft Drink,520,7531,7784,-253,8/18/2021,Evie Hussain,Suffolk,Ipswich,IP1 9MX,0-1885-58283-248
Wine,Britvic,Alcoholic,548,7189,6553,636,10/2/2021,Freya Singh,Monmouthshire,Monmouth,NP25 3TE,1-5844-54171-826
Green Tea,Fever-Tree,Tea,802,1436,733,703,1/21/2022,Florence Thompson,West Yorkshire,Leeds,LS1 4FG,1-9423-38499-752
Cola,Fever-Tree,Soft Drink,272,9842,11213,-1371,9/20/2023,Noah Thompson,Orkney Islands,Kirkwall,KW15 8BX,0-5766-19275-973
Cola,Coca-Cola GB,Soft Drink,652,10603,8969,1634,9/5/2022,Charlie Lewis,North Lanarkshire,Motherwell,ML1 7CA,0-2514-49366-137
Black Tea,Britvic,Tea,99,8829,6067,2762,9/20/2020,Arjun Begum,Merseyside,Liverpool,L1 7BF,1-2775-62436-468
Coffee,Fever-Tree,Coffee,590,7874,7019,855,1/28/2021,Olivia King,Devon,Exeter,EX1 8CP,0-4760-28168-67
Herbal Tea,Coca-Cola GB,Tea,998,9396,9514,-118,11/11/2020,Freya Jackson,Na h-Eileanan Siar,Stornoway,HS1 6KH,0-8672-96362-69
Black Tea,Fever-Tree,Tea,453,9671,9250,421,2/10/2021,Jack Davies,Angus,Forfar,DD8 7VD,1-8829-56373-407
Beer,Britvic,Alcoholic,558,3285,2954,331,6/20/2023,Fatima Mitchell,Lincolnshire,Lincoln,LN1 6WU,1-3332-49522-87
Cola,Britvic,Soft Drink,515,3478,1639,1839,7/3/2023,Aisha Begum,Hampshire,Winchester,SO23 7JW,1-8963-16005-982
Cola,Coca-Cola GB,Soft Drink,637,6742,7350,-608,6/2/2023,Noah Clarke,South Ayrshire,Ayr,KA7 2UB,0-8779-64225-748
Lemonade,Coca-Cola GB,Soft Drink,910,2700,1977,723,9/15/2022,Grace Thompson,Lincolnshire,Lincoln,LN1 8NJ,0-1243-46208-792
Black Tea,Fever-Tree,Tea,52,9514,10055,-541,11/12/2022,Alice Turner,Orkney Islands,Kirkwall,KW15 4FY,1-9852-24166-488
Energy Drink,Coca-Cola GB,Soft Drink,947,3806,3978,-172,1/21/2023,Sophie Jones,Isle of Wight,Newport,PO30 2YD,1-2727-78430-835
Beer,Britvic,Alcoholic,234,11490,13758,-2268,7/23/2022,George Jackson,South Yorkshire,Sheffield,S1 6AN,0-7874-64689-952
Lemonade,Coca-Cola GB,Soft Drink,659,4500,1861,2639,11/30/2023,Omar Carter,Perth and Kinross,Perth,PH1 3CC,0-4048-35156-635
Vodka,Fever-Tree,Alcoholic,578,5148,3299,1849,6/24/2020,Ella Hussain,Orkney Islands,Kirkwall,KW15 8NJ,1-1673-28167-540
Herbal Tea,Fever-Tree,Tea,539,6392,5377,1015,5/25/2022,Ruby Smith,Devon,Exeter,EX1 2BW,0-9038-14722-855
Herbal Tea,Fever-Tree,Tea,897,7850,3855,3995,10/5/2023,Charlotte Ali,Blaenau Gwent,Ebbw Vale,NP23 6PP,0-5800-56135-866
Coffee,Coca-Cola GB,Coffee,413,3759,4129,-370,5/26/2021,Noah Brown,Cheshire,Chester,CH1 1CD,0-5246-55831-617
Black Tea,Coca-Cola GB,Tea,326,7785,7533,252,4/3/2020,Oliver White,Ceredigion,Aberystwyth,SY23 9PG,1-6176-27332-992
Energy Drink,Fever-Tree,Soft Drink,385,9825,8558,1267,10/3/2022,Harry Harris,Tyne and Wear,Newcastle upon Tyne,NE1 7DA,1-6358-43708-94
Beer,Coca-Cola GB,Alcoholic,499,10636,11766,-1130,8/12/2022,Alfie Patel,North Lanarkshire,Motherwell,ML1 6XJ,1-849-83731-885
Lemonade,Britvic,Soft Drink,852,7144,4350,2794,1/29/2023,James Lewis,Dorset,Dorchester,DT1 1KV,0-2389-38902-716
Green Tea,Britvic,Tea,819,4037,1911,2126,4/28/2023,Ruby Robinson,Lincolnshire,Lincoln,LN1 4MK,1-5203-31516-739
Green Tea,Fever-Tree,Tea,266,10908,6752,4156,7/10/2023,Jessica Jackson,Mid Ulster,Cookstown,BT80 2SS,0-8185-63907-781
Lemonade,Britvic,Soft Drink,711,562,311,251,11/17/2021,Poppy Turner,West Sussex,Chichester,PO19 5FK,0-2381-48668-195
Energy Drink,Coca-Cola GB,Soft Drink,576,8730,9277,-547,3/27/2021,Sophie Davies,Merthyr Tydfil,Merthyr Tydfil,CF47 7PM,1-4764-94994-761
Lemonade,Coca-Cola GB,Soft Drink,909,3261,2045,1216,5/7/2021,Mia Wood,West Lothian,Livingston,EH54 5XH,0-2585-13008-567
Vodka,Britvic,Alcoholic,231,2878,3055,-177,2/8/2021,James Jackson,Isle of Wight,Newport,PO30 8BK,0-615-25450-744
Vodka,Fever-Tree,Alcoholic,529,9806,9411,395,12/6/2020,Lily Ali,East Ayrshire,Kilmarnock,KA1 9WM,1-7522-30630-849
Wine,Coca-Cola GB,Alcoholic,892,6503,7714,-1211,9/5/2020,Oliver Thompson,Cumbria,Carlisle,CA1 2UU,1-3032-24859-784
Green Tea,Coca-Cola GB,Tea,265,11921,13771,-1850,1/26/2022,Freddie Islam,Cambridgeshire,Cambridge,CB1 7CJ,1-759-78521-157
Beer,Fever-Tree,Alcoholic,744,2856,1519,1337,5/13/2021,Florence Williams,Worcestershire,Worcester,WR1 3CV,1-2684-12048-901
Wine,Fever-Tree,Alcoholic,432,8942,9594,-652,8/16/2021,Fatima Walker,West Midlands,Birmingham,B1 3NY,0-4996-61131-918
Green Tea,Fever-Tree,Tea,696,9233,7205,2028,1/1/2020,Liam Brown,Greater Manchester,Manchester,M1 1DU,1-7828-52872-310
Green Tea,Fever-Tree,Tea,124,1881,1814,67,12/28/2020,James Davies,West Dunbartonshire,Dumbarton,G82 7VC,1-1121-51187-100
Black Tea,Fever-Tree,Tea,677,2249,2505,-256,11/30/2020,Ella Harris,Fife,Glenrothes,KY7 8DB,1-9006-26131-22
Vodka,Fever-Tree,Alcoholic,749,4332,4201,131,5/29/2020,Priya Robinson,Kent,Maidstone,ME14 8ER,0-841-60002-211
Beer,Britvic,Alcoholic,198,4624,3634,990,1/28/2022,Ruby Sharma,Orkney Islands,Kirkwall,KW15 8FG,1-6622-28096-876
Lemonade,Fever-Tree,Soft Drink,893,946,1046,-100,11/22/2021,Simran Begum,Gloucestershire,Gloucester,GL1 9NB,0-4745-55453-463
Lemonade,Coca-Cola GB,Soft Drink,692,8538,8105,433,10/9/2023,James Lewis,Merthyr Tydfil,Merthyr Tydfil,CF47 9MR,0-5871-83699-492
Green Tea,Britvic,Tea,985,8443,8115,328,12/1/2020,Charlotte Clarke,Isle of Anglesey,Llangefni,LL77 9MV,1-2835-58741-130
Vodka,Britvic,Alcoholic,169,5376,3529,1847,5/1/2023,Fatima Jones,West Sussex,Chichester,PO19 5DH,1-2489-67732-46
Herbal Tea,Fever-Tree,Tea,461,3953,3894,59,7/24/2023,Lily Roberts,Carmarthenshire,Carmarthen,SA31 3TE,1-4618-61694-226
Beer,Coca-Cola GB,Alcoholic,67,4643,4713,-70,9/6/2023,Amelia Jones,Leicestershire,Leicester,LE1 8GU,0-7659-74867-626
Wine,Coca-Cola GB,Alcoholic,455,7248,4954,2294,3/10/2021,Henry King,Orkney Islands,Kirkwall,KW15 9KH,1-4566-58467-101
Lemonade,Britvic,Soft Drink,673,6122,6237,-115,9/28/2021,Liam Davies,Monmouthshire,Monmouth,NP25 9LJ,1-9337-49834-758
Beer,Fever-Tree,Alcoholic,255,7678,5351,2327,7/7/2022,Samuel Harris,Merseyside,Liverpool,L1 8HH,1-934-77763-600
Beer,Britvic,Alcoholic,589,7338,4019,3319,5/12/2020,Noah Watson,West Lothian,Livingston,EH54 1XW,1-8760-26287-912
Coffee,Britvic,Coffee,350,6548,6839,-291,7/1/2023,Zara Walker,Monmouthshire,Monmouth,NP25 2BD,0-8616-22696-254
Cola,Coca-Cola GB,Soft Drink,863,7706,4060,3646,3/27/2020,Simran Sharma,Suffolk,Ipswich,IP1 9CL,1-3355-57241-909
Beer,Britvic,Alcoholic,969,4500,2558,1942,2/1/2022,Arjun Roberts,Newport,Newport,NP20 1YS,1-1971-12790-511
Black Tea,Coca-Cola GB,Tea,63,10948,8140,2808,1/29/2022,Omar Harris,West Midlands,Birmingham,B1 6UX,1-6300-90059-59
Wine,Britvic,Alcoholic,360,7686,9015,-1329,10/30/2022,Amelia King,Orkney Islands,Kirkwall,KW15 9EV,0-373-36041-752
Vodka,Coca-Cola GB,Alcoholic,526,2532,2984,-452,4/28/2021,Muhammad Carter,City of London,London,EC1 6AU,0-6584-41862-10
Green Tea,Britvic,Tea,425,2408,1692,716,11/11/2023,Emily Thomas,Torfaen,Pontypool,NP4 3TX,1-9397-14244-187
Vodka,Britvic,Alcoholic,903,9270,10253,-983,12/3/2023,Priya King,Shropshire,Shrewsbury,SY1 7JE,1-8212-36962-176
Energy Drink,Fever-Tree,Soft Drink,134,2698,2474,224,5/27/2020,Simran Roberts,North Ayrshire,Irvine,KA12 1LH,0-1300-17113-183
Black Tea,Coca-Cola GB,Tea,940,4163,4904,-741,12/4/2023,Freddie Brown,North Lanarkshire,Motherwell,ML1 4EH,0-2761-61729-651
Cola,Britvic,Soft Drink,604,1219,1117,102,10/13/2020,Lucas Watson,Clackmannanshire,Alloa,FK10 1VE,1-4929-58952-25
Cola,Fever-Tree,Soft Drink,131,7624,7919,-295,5/24/2023,Zara Wood,Cambridgeshire,Cambridge,CB1 9KS,1-8412-48255-664
Coffee,Coca-Cola GB,Coffee,717,7083,4364,2719,4/19/2023,Edward Wright,Derry City and Strabane,Derry,BT48 2BV,1-8215-12470-884
Beer,Coca-Cola GB,Alcoholic,173,9675,11039,-1364,2/14/2020,George Thompson,East Renfrewshire,Giffnock,G46 9GL,0-401-55453-701
Coffee,Britvic,Coffee,698,3091,3661,-570,8/1/2021,Samuel Khan,Suffolk,Ipswich,IP1 4GJ,1-2222-98432-100
Coffee,Britvic,Coffee,235,1894,2259,-365,10/29/2022,George Carter,Cheshire,Chester,CH1 9JU,0-7512-74918-247
Energy Drink,Fever-Tree,Soft Drink,458,5667,3229,2438,1/24/2021,Freya Patel,Ards and North Down,Bangor,BT20 2YT,1-9233-70011-397
Black Tea,Fever-Tree,Tea,512,3509,1513,1996,7/5/2020,Emily Phillips,Edinburgh,Edinburgh,EH1 6SS,1-6507-90350-844
Wine,Britvic,Alcoholic,807,7868,5644,2224,10/25/2022,Oliver Thompson,Midlothian,Dalkeith,EH22 3TD,0-3035-84233-972
Beer,Britvic,Alcoholic,776,8129,7555,574,9/23/2022,Henry Walker,Cornwall,Truro,TR1 5EB,0-5238-17492-52
Lemonade,Britvic,Soft Drink,687,3831,1694,2137,8/2/2023,Thomas Thompson,Renfrewshire,Paisley,PA1 7SE,1-7778-75828-294
Herbal Tea,Coca-Cola GB,Tea,879,8808,6792,2016,2/28/2023,Yusuf Shah,Tyne and Wear,Newcastle upon Tyne,NE1 8RW,1-5279-29786-451
Lemonade,Fever-Tree,Soft Drink,704,5887,4599,1288,7/13/2023,Alfie Mitchell,Merseyside,Liverpool,L1 6FH,1-5738-12599-422
Energy Drink,Fever-Tree,Soft Drink,470,4254,4608,-354,9/6/2021,Daisy Ahmed,Aberdeen City,Aberdeen,AB10 3ND,1-7696-50088-465
Green Tea,Fever-Tree,Tea,374,5888,4306,1582,3/3/2020,William Cooper,East Ayrshire,Kilmarnock,KA1 2GL,1-6593-87125-220
Herbal Tea,Fever-Tree,Tea,787,5516,5095,421,1/18/2020,Charlie Edwards,City of London,London,EC1 5RX,1-1867-12500-300
Wine,Coca-Cola GB,Alcoholic,950,6042,5282,760,1/31/2021,Alice Thomas,South Lanarkshire,Hamilton,ML3 9FK,1-3146-41870-141
Black Tea,Fever-Tree,Tea,131,4302,3343,959,8/19/2021,Daniel Davies,Cardiff,Cardiff,CF10 4YN,1-4759-79888-519
Beer,Britvic,Alcoholic,606,5120,3429,1691,10/2/2023,Lily Ahmed,West Midlands,Birmingham,B1 6TK,1-5299-90432-295
Black Tea,Britvic,Tea,841,11779,9019,2760,8/15/2020,Charlotte Islam,Worcestershire,Worcester,WR1 9AM,0-2452-48177-440
Herbal Tea,Britvic,Tea,698,6030,6847,-817,6/28/2023,Jessica Jones,Gloucestershire,Gloucester,GL1 7PR,0-7122-27786-888
Vodka,Britvic,Alcoholic,942,1593,1232,361,12/31/2022,Simran Brown,Cheshire,Chester,CH1 2RY,1-2323-38931-756
Black Tea,Fever-Tree,Tea,345,5375,2454,2921,9/9/2020,Poppy Hussain,Suffolk,Ipswich,IP1 5CG,0-6604-79453-489
Vodka,Coca-Cola GB,Alcoholic,342,4899,2584,2315,10/6/2020,Harry White,Cambridgeshire,Cambridge,CB1 5RD,0-8060-12609-57
Lemonade,Coca-Cola GB,Soft Drink,585,9620,6949,2671,9/15/2023,Alice Davies,Aberdeenshire,Inverurie,AB51 8NH,0-8776-58390-312
Energy Drink,Coca-Cola GB,Soft Drink,387,5473,3677,1796,11/5/2022,Lily Smith,Merseyside,Liverpool,L1 5SV,1-2534-68529-552
Lemonade,Britvic,Soft Drink,92,2384,2093,291,10/24/2023,Edward Clarke,Fife,Glenrothes,KY7 4NM,0-2744-80004-577
Black Tea,Fever-Tree,Tea,219,10408,9107,1301,12/11/2022,Fatima Williams,Pembrokeshire,Haverfordwest,SA61 9CL,0-4125-77987-551
Energy Drink,Britvic,Soft Drink,310,4219,3832,387,9/10/2020,Omar Jones,Derry City and Strabane,Derry,BT48 4JP,0-7875-86923-565
Coffee,Fever-Tree,Coffee,440,4265,3322,943,4/2/2021,Muhammad Smith,Torfaen,Pontypool,NP4 6HP,0-4568-51947-497
Beer,Fever-Tree,Alcoholic,446,7766,3826,3940,9/28/2021,George Islam,Mid and East Antrim,Ballymena,BT42 2HW,0-8629-96374-764
Vodka,Britvic,Alcoholic,817,4982,4898,84,1/19/2022,Freya Robinson,East Riding of Yorkshire,Beverley,HU17 7LV,0-4001-65869-459
Lemonade,Britvic,Soft Drink,395,7046,5464,1582,6/21/2022,William Lewis,Isle of Wight,Newport,PO30 1FV,0-1170-62521-504
Energy Drink,Britvic,Soft Drink,878,9928,6183,3745,1/15/2021,Mia Turner,Greater Manchester,Manchester,M1 5DB,0-954-85053-671
Black Tea,Coca-Cola GB,Tea,944,7468,7971,-503,3/21/2023,Lily Phillips,Mid and East Antrim,Ballymena,BT42 4LS,0-2755-93903-621
Green Tea,Coca-Cola GB,Tea,927,3890,2562,1328,4/3/2023,Noah Wright,Durham,Durham,DH1 8RN,1-8004-48152-919
Energy Drink,Britvic,Soft Drink,428,4176,3968,208,8/5/2020,Mia Phillips,Pembrokeshire,Haverfordwest,SA61 3VW,0-109-76127-820
Cola,Britvic,Soft Drink,77,6684,5788,896,10/30/2020,Daniel Thomas,Devon,Exeter,EX1 1GW,0-5962-37535-699
Cola,Coca-Cola GB,Soft Drink,168,11012,12809,-1797,3/27/2023,Simran Smith,Gloucestershire,Gloucester,GL1 5BM,1-7041-51896-790
Lemonade,Coca-Cola GB,Soft Drink,866,11807,8481,3326,3/27/2023,James Taylor,Midlothian,Dalkeith,EH22 9UL,0-8332-55519-404
Beer,Fever-Tree,Alcoholic,800,10384,10282,102,7/17/2022,Zara Jones,Neath Port Talbot,Port Talbot,SA13 1RE,1-2329-10403-411
Green Tea,Fever-Tree,Tea,145,2309,1985,324,2/25/2022,Omar Phillips,Surrey,Guildford,GU1 1LY,1-7021-17144-311
Black Tea,Britvic,Tea,375,4782,5648,-866,12/10/2022,Daisy Jackson,Hertfordshire,Hertford,SG13 2VG,1-3039-49618-15
Coffee,Britvic,Coffee,229,3349,2401,948,2/4/2022,Isabella Edwards,Wiltshire,Salisbury,SP1 2JA,0-5593-29142-141
Coffee,Britvic,Coffee,244,4834,4955,-121,5/2/2020,Simran Phillips,Herefordshire,Hereford,HR1 9GK,1-2405-47151-287
Energy Drink,Fever-Tree,Soft Drink,564,4807,3373,1434,1/23/2021,Leila Singh,Belfast,Belfast,BT1 5PP,1-784-68868-132
Beer,Britvic,Alcoholic,969,10388,11010,-622,1/3/2020,Aisha Ahmed,Leicestershire,Leicester,LE1 8KE,1-8267-91973-453
Cola,Fever-Tree,Soft Drink,749,7509,3224,4285,3/7/2020,Aisha Hussain,Cornwall,Truro,TR1 5HB,0-6931-33363-166
Coffee,Fever-Tree,Coffee,429,8413,8525,-112,1/22/2020,Ava Cooper,South Ayrshire,Ayr,KA7 8BS,0-5142-99245-658
Black Tea,Fever-Tree,Tea,585,4107,1967,2140,11/30/2022,Jack Green,Derry City and Strabane,Derry,BT48 9NS,1-9051-94305-206
Herbal Tea,Coca-Cola GB,Tea,512,6291,4033,2258,12/26/2022,Mia Edwards,Argyll and Bute,Lochgilphead,PA31 7LD,1-294-47852-950
Beer,Coca-Cola GB,Alcoholic,813,1159,580,579,4/3/2020,Noah Sharma,Hertfordshire,Hertford,SG13 5SC,1-1780-11607-588
Cola,Coca-Cola GB,Soft Drink,279,2018,1940,78,4/6/2023,Thomas Khan,Bedfordshire,Bedford,MK40 3JD,0-4710-44818-570
Green Tea,Coca-Cola GB,Tea,916,892,644,248,10/13/2021,Poppy Johnson,Neath Port Talbot,Port Talbot,SA13 7FS,0-8361-25515-647
Black Tea,Fever-Tree,Tea,843,11155,12068,-913,11/18/2020,Fatima Khan,Edinburgh,Edinburgh,EH1 2LE,1-624-61562-873
Coffee,Fever-Tree,Coffee,969,11650,9566,2084,1/2/2020,William Begum,Swansea,Swansea,SA1 4UH,0-5401-17806-23
Cola,Coca-Cola GB,Soft Drink,266,625,297,328,4/2/2023,Ethan Roberts,Flintshire,Mold,CH7 1DG,1-6850-54605-944
Cola,Coca-Cola GB,Soft Drink,61,8482,7550,932,6/15/2021,Amelia Sharma,Tyne and Wear,Newcastle upon Tyne,NE1 5FL,1-6095-34105-511
Coffee,Coca-Cola GB,Coffee,696,6881,4062,2819,5/9/2023,Joseph Harris,Lincolnshire,Lincoln,LN1 3GR,0-8633-64380-664
Green Tea,Britvic,Tea,788,9002,3706,5296,3/20/2021,William Turner,Dorset,Dorchester,DT1 5UL,1-7697-14159-339
Wine,Britvic,Alcoholic,412,3297,1591,1706,1/22/2022,Ella Thomas,Denbighshire,Ruthin,LL15 7UT,0-2440-18966-544
Wine,Britvic,Alcoholic,114,4787,3273,1514,10/10/2022,Harry Begum,Wrexham,Wrexham,LL11 7YJ,1-3246-77295-287
Beer,Coca-Cola GB,Alcoholic,749,5092,5534,-442,5/14/2022,Ethan Walker,Armagh City Banbridge and Craigavon,Armagh,BT61 4RE,0-5695-34819-684
Wine,Coca-Cola GB,Alcoholic,707,5386,5897,-511,10/27/2021,Benjamin Edwards,Caerphilly,Hengoed,CF82 9RK,0-2490-37103-399
Wine,Fever-Tree,Alcoholic,272,9611,8309,1302,11/1/2022,James King,Neath Port Talbot,Port Talbot,SA13 2PB,0-3979-48230-268
Cola,Coca-Cola GB,Soft Drink,70,9696,6432,3264,4/11/2023,Simran Edwards,Ards and North Down,Bangor,BT20 4XE,0-2969-38063-994
Beer,Fever-Tree,Alcoholic,836,7405,4843,2562,2/17/2023,Aisha Williams,Isle of Anglesey,Llangefni,LL77 1FN,0-3305-44771-482
Black Tea,Britvic,Tea,551,1624,1025,599,11/21/2020,Leila King,East Sussex,Eastbourne,BN21 9JT,1-9918-46553-328
Energy Drink,Fever-Tree,Soft Drink,656,1730,1472,258,4/22/2020,Benjamin Begum,East Ayrshire,Kilmarnock,KA1 1YL,1-2028-69923-783
Vodka,Fever-Tree,Alcoholic,984,10076,5445,4631,8/1/2023,Samuel Carter,Glasgow City,Glasgow,G1 9HJ,0-3127-28430-489
Wine,Coca-Cola GB,Alcoholic,161,7180,4260,2920,6/14/2023,Thomas Mitchell,Flintshire,Mold,CH7 3KT,0-3547-51670-45
Vodka,Britvic,Alcoholic,843,7740,8133,-393,5/1/2020,Alice Clarke,Cardiff,Cardiff,CF10 9GM,1-4894-47923-587
Herbal Tea,Fever-Tree,Tea,669,2425,1529,896,5/18/2022,Arjun Turner,Dumfries and Galloway,Dumfries,DG1 3VP,0-3504-49745-487
Beer,Britvic,Alcoholic,336,2224,1756,468,1/25/2023,Benjamin King,Hertfordshire,Hertford,SG13 1GK,1-4541-78482-331
Energy Drink,Britvic,Soft Drink,188,5494,5091,403,3/6/2023,Zara Lewis,Tyne and Wear,Newcastle upon Tyne,NE1 1WD,1-6912-22218-499
Herbal Tea,Fever-Tree,Tea,821,5152,2527,2625,6/7/2020,Isabella Robinson,Inverclyde,Greenock,PA15 6NV,1-1269-94133-437
Energy Drink,Fever-Tree,Soft Drink,842,10547,4776,5771,3/2/2021,Zara Shah,Fife,Glenrothes,KY7 7UK,1-9021-40953-178
Lemonade,Britvic,Soft Drink,77,7670,7718,-48,4/2/2023,Yusuf Wilson,Greater Manchester,Manchester,M1 3JR,0-4082-73254-216
Coffee,Britvic,Coffee,825,2251,1427,824,3/26/2022,Arjun Williams,Monmouthshire,Monmouth,NP25 6JX,1-7121-26260-107
Black Tea,Fever-Tree,Tea,137,7882,7605,277,7/1/2023,Muhammad Turner,Powys,Llandrindod Wells,LD1 7WR,1-1568-78447-303
Green Tea,Britvic,Tea,691,6988,6409,579,1/5/2020,Daisy Patel,Bristol,Bristol,BS1 1WR,1-9206-74091-781
Beer,Fever-Tree,Alcoholic,976,10266,9915,351,11/13/2022,Freya Johnson,Devon,Exeter,EX1 7NA,0-5591-84120-893
Herbal Tea,Fever-Tree,Tea,566,4213,1751,2462,7/9/2022,Florence Thompson,Glasgow City,Glasgow,G1 4GV,1-934-53758-9
Beer,Coca-Cola GB,Alcoholic,151,7207,3584,3623,3/5/2021,Freddie Singh,Shetland Islands,Lerwick,ZE1 6TG,0-3546-21900-819
Coffee,Coca-Cola GB,Coffee,495,3145,2041,1104,8/19/2022,Sophie Thomas,Bridgend,Bridgend,CF31 6RJ,0-7928-74592-767
Wine,Britvic,Alcoholic,331,3239,2581,658,11/12/2022,Thomas Taylor,Merthyr Tydfil,Merthyr Tydfil,CF47 8VD,0-4279-23487-916
Energy Drink,Coca-Cola GB,Soft Drink,391,10882,11564,-682,6/16/2020,Jack Taylor,Merthyr Tydfil,Merthyr Tydfil,CF47 7WL,1-1379-58404-694
Cola,Britvic,Soft Drink,139,3755,2516,1239,6/6/2020,Jack White,Shropshire,Shrewsbury,SY1 1SV,1-2230-78115-549
Green Tea,Coca-Cola GB,Tea,582,10602,10028,574,6/10/2020,Muhammad Davies,Herefordshire,Hereford,HR1 4WU,0-2738-75748-529
Coffee,Britvic,Coffee,433,5537,6038,-501,8/22/2022,Daisy Phillips,Scottish Borders,Newtown St Boswells,TD6 8DT,0-725-58435-30
Green Tea,Fever-Tree,Tea,122,7311,6988,323,7/15/2022,Ethan Khan,West Midlands,Birmingham,B1 5GS,1-6948-40818-814
Beer,Britvic,Alcoholic,342,645,453,192,1/14/2021,Harry Begum,Bedfordshire,Bedford,MK40 6UF,0-8930-60789-195
Beer,Britvic,Alcoholic,122,2024,2126,-102,3/23/2023,Sophie Mitchell,Nottinghamshire,Nottingham,NG1 7NT,1-7617-99337-472
Cola,Fever-Tree,Soft Drink,275,7774,3244,4530,11/13/2023,Lily Sharma,Lisburn and Castlereagh,Lisburn,BT28 9NX,0-1644-14946-472
Lemonade,Britvic,Soft Drink,964,3952,3345,607,3/23/2023,Mia White,Wrexham,Wrexham,LL11 7JP,1-5283-12213-399
Black Tea,Coca-Cola GB,Tea,885,10827,4954,5873,9/11/2020,Edward Sharma,Nottinghamshire,Nottingham,NG1 7AE,1-8210-69606-958
Beer,Britvic,Alcoholic,221,11466,6601,4865,11/3/2023,William Islam,North Yorkshire,York,YO1 8CG,1-6929-98225-669
Green Tea,Britvic,Tea,513,5095,5250,-155,2/20/2022,Muhammad Roberts,Buckinghamshire,Aylesbury,HP20 7JK,0-2574-87717-969
Green Tea,Coca-Cola GB,Tea,656,4607,3671,936,10/15/2022,Thomas Ali,Aberdeenshire,Inverurie,AB51 5US,0-7155-88964-843
Energy Drink,Britvic,Soft Drink,518,10277,5971,4306,6/29/2020,Isla Cooper,Mid and East Antrim,Ballymena,BT42 9YX,0-4354-15646-114
Wine,Coca-Cola GB,Alcoholic,874,1880,2142,-262,1/10/2020,Isabella Harris,Flintshire,Mold,CH7 3YV,1-6685-15866-160
Vodka,Fever-Tree,Alcoholic,291,7677,7537,140,8/21/2022,Aisha Begum,Glasgow City,Glasgow,G1 2DJ,1-8268-78012-476
Green Tea,Coca-Cola GB,Tea,820,6489,3024,3465,6/7/2022,Fatima Harris,Renfrewshire,Paisley,PA1 2WX,0-3563-84289-487
Wine,Fever-Tree,Alcoholic,102,8441,7948,493,12/2/2020,Simran Thompson,West Lothian,Livingston,EH54 9DD,1-7670-40389-817
Green Tea,Britvic,Tea,661,6071,5502,569,6/1/2022,Lily Clarke,Neath Port Talbot,Port Talbot,SA13 8SF,1-765-20031-335
Black Tea,Fever-Tree,Tea,960,5154,2365,2789,5/1/2023,Olivia Jones,East Riding of Yorkshire,Beverley,HU17 3JB,0-304-84603-852
