Product,Company,Category,Units Sold,Revenue,Cost of Goods Sold,Profit,Purchase Date,Customer Name,Customer County,Customer City,Customer Zip Code,Order ID
Green Tea,Pernod Ricard Soft,Tea,259,8283,4552,3731,7/12/2022,Pauline Bernard,Indre,Châteauroux,36886,1-257-73518-140
Black Tea,Pernod Ricard Soft,Tea,704,3272,1543,1729,10/7/2023,Ethan Leroy,Haute-Vienne,Limoges,87374,1-3220-52039-353
Herbal Tea,Coca-Cola France,Tea,643,2000,1283,717,12/2/2022,Pauline Lefebvre,Eure,Évreux,27598,0-220-77045-679
Cola,Pernod Ricard Soft,Soft Drink,559,11875,6477,5398,3/10/2021,Gabriel Vincent,Drôme,Valence,26264,1-4681-88139-719
Black Tea,Coca-Cola France,Tea,817,6597,3105,3492,8/25/2022,Maxime Dupont,Pyrénées-Orientales,Perpignan,66648,1-964-55029-548
Coffee,Orangina-Schweppes,Coffee,521,3195,1698,1497,1/5/2020,Louis Moreau,Ardennes,Charleville-Mézières,08948,1-4773-65444-714
Herbal Tea,Coca-Cola France,Tea,302,1189,809,380,8/3/2021,Sarah Durand,Aveyron,Rodez,12034,0-1606-17455-962
Cola,Orangina-Schweppes,Soft Drink,661,641,603,38,4/4/2022,Océane Morel,Ardennes,Charleville-Mézières,08531,1-4420-86585-511
Beer,Coca-Cola France,Alcoholic,362,6870,4620,2250,7/25/2023,Emma Martin,Jura,Lons-le-Saunier,39028,1-4054-49838-744
Vodka,Orangina-Schweppes,Alcoholic,386,4144,1863,2281,8/30/2020,Romain Laurent,Vaucluse,Avignon,84163,1-8333-50760-707
Herbal Tea,Orangina-Schweppes,Tea,744,3940,3930,10,12/25/2020,Julien Lefebvre,Mayenne,Laval,53545,0-8296-83233-854
Lemonade,Orangina-Schweppes,Soft Drink,329,1887,1177,710,10/31/2020,Nathan Girard,Creuse,Guéret,23634,0-4935-75390-422
Beer,Pernod Ricard Soft,Alcoholic,865,9992,11597,-1605,11/14/2023,Léa Durand,Eure-et-Loir,Chartres,28221,1-4630-87278-779
Energy Drink,Orangina-Schweppes,Soft Drink,498,4856,5160,-304,3/27/2021,Sarah Thomas,Essonne,Évry-Courcouronnes,91432,0-8564-90375-827
Vodka,Orangina-Schweppes,Alcoholic,937,2660,2260,400,3/12/2020,Noah Michel,Creuse,Guéret,23151,1-7447-80761-999
Cola,Orangina-Schweppes,Soft Drink,600,6984,3131,3853,7/19/2021,Chloé Petit,Loiret,Orléans,45971,1-1601-96870-218
Herbal Tea,Pernod Ricard Soft,Tea,776,6419,6189,230,2/19/2022,Louis Dupont,Indre-et-Loire,Tours,37811,0-8215-14852-130
Cola,Coca-Cola France,Soft Drink,935,4675,2818,1857,2/3/2020,Gabriel Vincent,Pyrénées-Atlantiques,Pau,64069,1-4050-96127-644
Herbal Tea,Coca-Cola France,Tea,292,2227,985,1242,10/31/2020,Théo Dubois,Vaucluse,Avignon,84187,0-7804-44108-168
Cola,Pernod Ricard Soft,Soft Drink,683,7438,4813,2625,3/14/2021,Liam Rousseau,Nord,Lille,59497,0-3811-28030-159
Green Tea,Coca-Cola France,Tea,999,6736,5773,963,3/25/2023,Manon Muller,Moselle,Metz,57102,1-3963-82789-443
Coffee,Pernod Ricard Soft,Coffee,222,2885,2851,34,9/28/2022,Hugo David,Ardennes,Charleville-Mézières,08928,0-4076-95037-134
Beer,Coca-Cola France,Alcoholic,294,1410,1305,105,6/15/2022,Julien David,Ariège,Foix,09840,1-2743-32359-859
Vodka,Orangina-Schweppes,Alcoholic,573,1540,1738,-198,4/14/2022,Louis Roux,Savoie,Chambéry,73645,1-7194-51471-18
Lemonade,Pernod Ricard Soft,Soft Drink,646,9176,9847,-671,12/7/2022,Mathis Laurent,Haute-Vienne,Limoges,87582,0-9127-20031-940
Herbal Tea,Coca-Cola France,Tea,232,5969,4582,1387,3/8/2020,Léa Morel,Lozère,Mende,48675,1-2789-74419-442
Vodka,Pernod Ricard Soft,Alcoholic,238,3843,4181,-338,10/13/2023,Arthur Lefevre,Haute-Loire,Le Puy-en-Velay,43823,1-1579-61717-15
Lemonade,Pernod Ricard Soft,Soft Drink,623,8370,4363,4007,11/6/2021,Arthur Fournier,Maine-et-Loire,Angers,49003,1-7933-67154-414
Lemonade,Coca-Cola France,Soft Drink,671,3917,2473,1444,7/1/2021,Louise Faure,Loir-et-Cher,Blois,41695,0-2321-63948-941
Wine,Orangina-Schweppes,Alcoholic,585,4107,3521,586,2/21/2020,Julien Roux,Rhône,Lyon,69649,1-3156-41420-669
Coffee,Orangina-Schweppes,Coffee,879,8808,9939,-1131,10/14/2022,Marie Rousseau,Loir-et-Cher,Blois,41818,0-5872-38705-652
Wine,Orangina-Schweppes,Alcoholic,278,11503,11700,-197,11/11/2021,Julien Bernard,Hautes-Pyrénées,Tarbes,65360,1-2968-99742-476
Wine,Pernod Ricard Soft,Alcoholic,103,4863,5622,-759,11/1/2022,Romain Dubois,Paris,Paris,75220,1-897-16624-289
Energy Drink,Coca-Cola France,Soft Drink,183,8129,8845,-716,11/25/2023,Charlotte Gauthier,Charente,Angoulême,16435,0-7544-76770-435
Wine,Pernod Ricard Soft,Alcoholic,629,6668,5835,833,7/3/2022,Charlotte Dupont,Yonne,Auxerre,89720,0-4109-15798-412
Beer,Pernod Ricard Soft,Alcoholic,467,10317,4343,5974,9/9/2023,Lucie Martin,Manche,Saint-Lô,50184,1-5162-54541-360
Cola,Coca-Cola France,Soft Drink,931,2439,1005,1434,7/19/2021,Océane Petit,Meuse,Bar-le-Duc,55405,0-246-15504-596
Black Tea,Coca-Cola France,Tea,204,8306,8348,-42,7/4/2023,Axel Rousseau,Hérault,Montpellier,34052,0-4475-81987-135
Cola,Orangina-Schweppes,Soft Drink,476,7138,3485,3653,12/7/2022,Maxime Bernard,Tarn-et-Garonne,Montauban,82855,0-3026-14099-207
Energy Drink,Coca-Cola France,Soft Drink,405,5684,3175,2509,12/17/2023,Tom Lambert,Haute-Garonne,Toulouse,31747,0-3191-87489-645
Green Tea,Orangina-Schweppes,Tea,63,10948,10405,543,9/21/2021,Julien Durand,Vosges,Épinal,88133,0-7060-24643-80
Green Tea,Coca-Cola France,Tea,206,9180,8427,753,2/13/2020,Jade Richard,Seine-Saint-Denis,Bobigny,93906,0-6558-89668-193
Energy Drink,Pernod Ricard Soft,Soft Drink,157,6426,3492,2934,11/9/2023,Camille Martin,Indre,Châteauroux,36122,1-8178-18745-614
Herbal Tea,Orangina-Schweppes,Tea,330,10596,10266,330,9/21/2020,Louise Lefevre,Cantal,Aurillac,15541,0-3583-69694-485
Herbal Tea,Coca-Cola France,Tea,147,7485,3783,3702,10/11/2021,Zoé Leroy,Haute-Loire,Le Puy-en-Velay,43145,1-2014-51060-46
Herbal Tea,Coca-Cola France,Tea,812,8401,7376,1025,9/1/2023,Léonie Laurent,Paris,Paris,75549,0-1861-66482-138
Wine,Pernod Ricard Soft,Alcoholic,665,9335,7437,1898,7/29/2022,Léa Muller,Orne,Alençon,61883,0-3194-84666-503
Green Tea,Coca-Cola France,Tea,432,9869,4923,4946,7/10/2020,Inès Lefevre,Hauts-de-Seine,Nanterre,92290,0-2857-76681-843
Vodka,Coca-Cola France,Alcoholic,426,4312,2864,1448,6/10/2020,Axel Lefevre,Essonne,Évry-Courcouronnes,91379,0-8875-34966-53
Black Tea,Pernod Ricard Soft,Tea,683,1581,1093,488,9/26/2020,Antoine Gauthier,Loire,Saint-Étienne,42302,1-6907-33021-206
Black Tea,Pernod Ricard Soft,Tea,793,11546,9695,1851,10/2/2022,Pierre Bernard,Manche,Saint-Lô,50369,0-7105-21485-302
Vodka,Orangina-Schweppes,Alcoholic,72,2566,1081,1485,1/6/2020,Pierre Moreau,Nord,Lille,59307,1-2134-95696-682
Lemonade,Pernod Ricard Soft,Soft Drink,601,2138,2184,-46,2/22/2022,Louis Simon,Ardennes,Charleville-Mézières,08061,1-4436-33321-452
Beer,Orangina-Schweppes,Alcoholic,456,10417,6596,3821,6/14/2023,Elisa Roux,Moselle,Metz,57200,0-5287-49286-584
Coffee,Pernod Ricard Soft,Coffee,409,4339,3522,817,10/13/2023,Raphaël Faure,Loire,Saint-Étienne,42052,0-6374-57918-477
Coffee,Coca-Cola France,Coffee,565,9933,8767,1166,2/12/2022,Louis Martin,Seine-Saint-Denis,Bobigny,93112,0-816-27324-255
Beer,Pernod Ricard Soft,Alcoholic,816,1002,964,38,6/6/2023,Zoé Martin,Aude,Carcassonne,11683,1-1797-27601-271
Beer,Pernod Ricard Soft,Alcoholic,229,3349,2011,1338,12/23/2020,Baptiste Dupont,Lot,Cahors,46887,0-2259-11947-367
Wine,Coca-Cola France,Alcoholic,194,5132,2185,2947,9/14/2023,Ethan Girard,Yonne,Auxerre,89784,0-4043-37011-69
Energy Drink,Orangina-Schweppes,Soft Drink,688,11833,13503,-1670,11/12/2021,Mathis Faure,Val-de-Marne,Créteil,94940,0-2727-44205-519
Herbal Tea,Orangina-Schweppes,Tea,763,3220,1941,1279,9/20/2021,Elisa Michel,Saône-et-Loire,Mâcon,71792,1-2362-96413-122
Cola,Coca-Cola France,Soft Drink,949,707,516,191,12/24/2021,Zoé Morel,Finistère,Quimper,29009,1-4167-47655-96
Black Tea,Orangina-Schweppes,Tea,195,11828,13098,-1270,5/14/2020,Jade Lefebvre,Haute-Saône,Vesoul,70734,1-8712-63843-788
Cola,Pernod Ricard Soft,Soft Drink,904,4330,4881,-551,1/17/2020,Lucie Faure,Val-d'Oise,Cergy,95540,0-6718-68482-660
Vodka,Coca-Cola France,Alcoholic,666,1790,1925,-135,11/10/2021,Clémence Rousseau,Corse-du-Sud,Ajaccio,2A634,1-6052-69314-117
Coffee,Orangina-Schweppes,Coffee,308,8553,8575,-22,1/26/2021,Marie Michel,Pyrénées-Orientales,Perpignan,66882,0-5538-45811-128
Beer,Coca-Cola France,Alcoholic,960,5154,2505,2649,5/20/2022,Ethan Petit,Alpes-Maritimes,Nice,06475,1-5923-43405-600
Coffee,Coca-Cola France,Coffee,682,7313,3544,3769,4/20/2020,Antoine Leroy,Vienne,Poitiers,86401,0-9866-87693-645
Beer,Orangina-Schweppes,Alcoholic,544,1889,2006,-117,10/21/2023,Mathis Bertrand,Seine-et-Marne,Melun,77430,1-811-79444-440
Energy Drink,Coca-Cola France,Soft Drink,921,10232,5593,4639,9/24/2023,Liam Vincent,Lot,Cahors,46881,1-7526-73898-31
Lemonade,Orangina-Schweppes,Soft Drink,499,6965,4359,2606,2/3/2021,Clémence Lefebvre,Bas-Rhin,Strasbourg,67099,0-5398-86072-887
Energy Drink,Orangina-Schweppes,Soft Drink,303,10577,5938,4639,7/25/2023,Maxime Muller,Lot,Cahors,46870,0-4808-44754-49
Beer,Orangina-Schweppes,Alcoholic,160,2406,2759,-353,7/14/2021,Marie Petit,Somme,Amiens,80587,1-6564-55237-978
Lemonade,Pernod Ricard Soft,Soft Drink,624,8470,5676,2794,3/29/2023,Julien Fournier,Loir-et-Cher,Blois,41872,1-5731-99463-781
Herbal Tea,Pernod Ricard Soft,Tea,171,1766,1573,193,1/13/2023,Nathan Lefevre,Vaucluse,Avignon,84493,1-5267-74532-920
Energy Drink,Pernod Ricard Soft,Soft Drink,258,3686,2271,1415,2/23/2020,Noah Girard,Loir-et-Cher,Blois,41224,0-4702-17679-829
Energy Drink,Orangina-Schweppes,Soft Drink,151,4248,2538,1710,4/7/2020,Léa Bernard,Loire-Atlantique,Nantes,44000,0-5369-37784-293
Beer,Coca-Cola France,Alcoholic,510,8391,5819,2572,10/5/2021,Lucie Dubois,Haut-Rhin,Colmar,68983,0-524-34385-512
Black Tea,Orangina-Schweppes,Tea,352,8401,6616,1785,6/8/2023,Antoine Michel,Finistère,Quimper,29438,1-1745-60444-301
Coffee,Orangina-Schweppes,Coffee,946,2549,2913,-364,3/25/2023,Louis Lefebvre,Dordogne,Périgueux,24964,0-1345-87607-708
Green Tea,Coca-Cola France,Tea,269,8625,4405,4220,1/21/2022,Océane Dubois,Loiret,Orléans,45238,1-5020-22046-585
Lemonade,Orangina-Schweppes,Soft Drink,153,1284,963,321,12/1/2023,Alice Petit,Hérault,Montpellier,34029,0-2694-50730-565
Lemonade,Pernod Ricard Soft,Soft Drink,382,5502,3765,1737,9/12/2022,Pauline Roux,Hautes-Pyrénées,Tarbes,65190,0-2355-15776-62
Energy Drink,Pernod Ricard Soft,Soft Drink,433,5537,4770,767,1/4/2020,Jade Bernard,Landes,Mont-de-Marsan,40604,0-6459-65535-328
Herbal Tea,Pernod Ricard Soft,Tea,453,9671,10609,-938,12/10/2022,Inès Dupont,Isère,Grenoble,38914,1-3115-17044-95
Green Tea,Orangina-Schweppes,Tea,825,11248,7863,3385,11/26/2020,Eva Rousseau,Alpes-Maritimes,Nice,06944,0-9913-52487-501
Black Tea,Coca-Cola France,Tea,300,11153,12427,-1274,7/26/2022,Pierre Simon,Haute-Marne,Chaumont,52883,0-1424-73908-341
Coffee,Coca-Cola France,Coffee,502,6100,5414,686,7/22/2020,Inès Bonnet,Gard,Nîmes,30216,1-1430-30585-246
Herbal Tea,Orangina-Schweppes,Tea,612,3936,1933,2003,5/13/2020,Arthur David,Finistère,Quimper,29075,0-2585-29555-831
Coffee,Orangina-Schweppes,Coffee,596,4235,5035,-800,10/21/2021,Hugo Bonnet,Dordogne,Périgueux,24368,0-5433-98857-455
Green Tea,Orangina-Schweppes,Tea,711,2250,2599,-349,1/26/2022,Baptiste Girard,Hautes-Alpes,Gap,05872,1-1907-25842-379
Beer,Pernod Ricard Soft,Alcoholic,448,3132,1929,1203,5/25/2023,Julien Leroy,Aude,Carcassonne,11850,0-8481-90962-121
Cola,Coca-Cola France,Soft Drink,647,6640,6277,363,3/31/2022,Théo Bonnet,Loiret,Orléans,45981,0-6085-80074-874
Energy Drink,Coca-Cola France,Soft Drink,903,4514,4928,-414,1/3/2020,Eva Roux,Hérault,Montpellier,34423,0-3173-77952-371
Vodka,Coca-Cola France,Alcoholic,557,3332,2827,505,9/18/2023,Léonie Bertrand,Deux-Sèvres,Niort,79385,1-2937-70249-935
Lemonade,Pernod Ricard Soft,Soft Drink,696,9233,9841,-608,1/28/2023,Romain Richard,Aube,Troyes,10917,1-1995-73198-679
Energy Drink,Orangina-Schweppes,Soft Drink,98,5296,2942,2354,6/16/2020,Elisa Vincent,Ain,Bourg-en-Bresse,01025,0-7043-19757-940
Herbal Tea,Coca-Cola France,Tea,452,11814,9238,2576,2/12/2021,Marie Simon,Tarn-et-Garonne,Montauban,82292,0-1565-95498-588
Wine,Coca-Cola France,Alcoholic,697,4878,2448,2430,3/13/2023,Manon Faure,Val-d'Oise,Cergy,95535,1-3243-98864-24
Lemonade,Coca-Cola France,Soft Drink,470,3767,2127,1640,8/19/2021,Zoé Thomas,Maine-et-Loire,Angers,49465,0-6139-77964-12
Energy Drink,Pernod Ricard Soft,Soft Drink,969,3004,1858,1146,11/15/2022,Baptiste Michel,Haute-Marne,Chaumont,52440,0-4740-98895-695
Coffee,Pernod Ricard Soft,Coffee,311,1812,1482,330,2/21/2020,Louis Robert,Meurthe-et-Moselle,Nancy,54054,0-3375-44993-769
Green Tea,Pernod Ricard Soft,Tea,363,4760,2896,1864,11/8/2023,Océane Muller,Val-de-Marne,Créteil,94335,1-3354-21062-425
Lemonade,Pernod Ricard Soft,Soft Drink,629,1816,744,1072,10/16/2022,Alice Morel,Deux-Sèvres,Niort,79826,0-8184-41179-223
Black Tea,Coca-Cola France,Tea,241,2933,3250,-317,1/10/2022,Elisa Durand,Aisne,Laon,02721,0-850-96673-234
Coffee,Coca-Cola France,Coffee,661,6071,3257,2814,3/8/2022,Léa Michel,Aude,Carcassonne,11825,1-7912-87635-131
Energy Drink,Pernod Ricard Soft,Soft Drink,535,4635,2286,2349,12/17/2020,Léonie Roux,Ain,Bourg-en-Bresse,01708,1-9961-73795-311
Herbal Tea,Orangina-Schweppes,Tea,51,8055,8480,-425,12/26/2022,Julien Robert,Corse-du-Sud,Ajaccio,2A675,1-9107-31643-272
Wine,Pernod Ricard Soft,Alcoholic,272,9842,10124,-282,4/11/2021,Tom Petit,Rhône,Lyon,69073,1-727-81568-206
Green Tea,Pernod Ricard Soft,Tea,155,1135,521,614,12/8/2021,Océane Laurent,Landes,Mont-de-Marsan,40654,1-4197-69878-866
Wine,Pernod Ricard Soft,Alcoholic,871,5982,2802,3180,5/4/2020,Nathan Lefebvre,Haute-Savoie,Annecy,74320,0-2189-18126-942
Lemonade,Pernod Ricard Soft,Soft Drink,940,5972,6405,-433,11/25/2021,Louis Bonnet,Cher,Bourges,18547,0-9454-89388-399
Green Tea,Coca-Cola France,Tea,406,8480,6388,2092,6/27/2021,Maxime Michel,Alpes-de-Haute-Provence,Digne-les-Bains,04923,0-4925-75767-526
Herbal Tea,Coca-Cola France,Tea,364,10667,12072,-1405,2/25/2023,Ethan Leroy,Essonne,Évry-Courcouronnes,91570,0-6463-41831-262
Black Tea,Coca-Cola France,Tea,147,8480,8195,285,3/17/2023,Chloé Simon,Hautes-Alpes,Gap,05743,0-8859-93665-804
Green Tea,Orangina-Schweppes,Tea,124,2671,1110,1561,10/29/2021,Nathan Roux,Haute-Loire,Le Puy-en-Velay,43673,1-9406-77470-924
Green Tea,Orangina-Schweppes,Tea,74,525,358,167,8/10/2021,Manon Gauthier,Maine-et-Loire,Angers,49900,1-1941-74463-174
Lemonade,Pernod Ricard Soft,Soft Drink,470,10389,5875,4514,1/8/2020,Emma Fournier,Seine-et-Marne,Melun,77223,0-8501-69695-516
Wine,Pernod Ricard Soft,Alcoholic,881,5843,4739,1104,7/10/2023,Léa Rousseau,Bas-Rhin,Strasbourg,67096,0-9008-52284-894
Cola,Orangina-Schweppes,Soft Drink,459,521,240,281,12/31/2020,Léonie Simon,Marne,Châlons-en-Champagne,51362,0-9499-45268-188
Cola,Orangina-Schweppes,Soft Drink,560,10372,9760,612,5/1/2021,Axel Girard,Oise,Beauvais,60291,1-3933-79993-245
Herbal Tea,Coca-Cola France,Tea,216,5801,6377,-576,2/9/2023,Tom Lambert,Orne,Alençon,61866,0-4770-20993-782
Energy Drink,Orangina-Schweppes,Soft Drink,791,2793,3120,-327,7/15/2023,Gabriel David,Isère,Grenoble,38086,1-3204-28342-37
Black Tea,Coca-Cola France,Tea,244,1974,2169,-195,9/17/2021,Lucas David,Charente,Angoulême,16829,1-5667-39555-430
Black Tea,Coca-Cola France,Tea,624,1203,1364,-161,6/7/2020,Noah Vincent,Marne,Châlons-en-Champagne,51494,0-8099-85527-840
Cola,Orangina-Schweppes,Soft Drink,515,3478,1706,1772,9/13/2022,Antoine Robert,Orne,Alençon,61747,1-7717-77757-81
Green Tea,Pernod Ricard Soft,Tea,948,4973,4564,409,4/21/2022,Hugo Dubois,Paris,Paris,75044,0-9496-87640-165
Beer,Orangina-Schweppes,Alcoholic,557,8587,4011,4576,8/16/2022,Mathis Thomas,Somme,Amiens,80928,1-5021-29478-131
Cola,Coca-Cola France,Soft Drink,581,4991,4736,255,8/13/2023,Antoine Fournier,Marne,Châlons-en-Champagne,51600,1-1328-12857-67
Vodka,Orangina-Schweppes,Alcoholic,693,11328,11258,70,2/19/2021,Inès Thomas,Haute-Marne,Chaumont,52181,1-8127-52584-888
Vodka,Pernod Ricard Soft,Alcoholic,313,4175,4116,59,1/24/2023,Camille Robert,Puy-de-Dôme,Clermont-Ferrand,63006,1-491-40539-555
Energy Drink,Pernod Ricard Soft,Soft Drink,145,2309,1766,543,6/4/2021,Mathis Lambert,Corrèze,Tulle,19146,0-1256-92518-751
Black Tea,Pernod Ricard Soft,Tea,655,5388,4089,1299,12/11/2020,Zoé Faure,Alpes-Maritimes,Nice,06230,0-1330-58110-860
Lemonade,Orangina-Schweppes,Soft Drink,178,7683,6573,1110,3/13/2022,Théo Simon,Doubs,Besançon,25008,0-7174-64484-869
Herbal Tea,Pernod Ricard Soft,Tea,471,6039,3593,2446,8/9/2022,Elisa Girard,Drôme,Valence,26684,1-5611-13761-507
Black Tea,Coca-Cola France,Tea,650,10506,5305,5201,9/24/2023,Tom Muller,Haute-Vienne,Limoges,87376,0-8121-68385-907
Energy Drink,Orangina-Schweppes,Soft Drink,637,6742,6116,626,12/8/2023,Pauline Gauthier,Vaucluse,Avignon,84927,0-1535-23606-92
Beer,Coca-Cola France,Alcoholic,361,4154,3449,705,3/21/2020,Clémence Lefebvre,Haute-Garonne,Toulouse,31528,0-3210-48165-451
Black Tea,Pernod Ricard Soft,Tea,138,8348,7628,720,3/17/2020,Elisa Lefebvre,Aude,Carcassonne,11080,0-5578-55603-901
Herbal Tea,Coca-Cola France,Tea,264,3451,2184,1267,10/23/2020,Inès Durand,Yonne,Auxerre,89823,0-249-57477-744
Coffee,Coca-Cola France,Coffee,978,9180,5582,3598,11/1/2021,Inès Roux,Côtes-d'Armor,Saint-Brieuc,22334,1-6311-46471-771
Coffee,Coca-Cola France,Coffee,303,6379,6642,-263,8/2/2021,Noah Vincent,Eure,Évreux,27056,0-9064-88943-391
Green Tea,Coca-Cola France,Tea,966,4296,3366,930,11/20/2022,Eva Lambert,Hautes-Pyrénées,Tarbes,65127,1-327-90777-195
Energy Drink,Pernod Ricard Soft,Soft Drink,301,10582,11235,-653,12/3/2020,Théo Vincent,Var,Toulon,83380,1-3290-45378-112
Lemonade,Pernod Ricard Soft,Soft Drink,196,1382,1261,121,4/19/2023,Maxime Leroy,Pas-de-Calais,Arras,62906,0-2139-60439-955
Herbal Tea,Coca-Cola France,Tea,789,6131,6252,-121,7/4/2022,Antoine Lefebvre,Hautes-Pyrénées,Tarbes,65628,1-7698-92799-980
Wine,Pernod Ricard Soft,Alcoholic,268,7918,5243,2675,4/7/2023,Chloé Muller,Haute-Garonne,Toulouse,31797,1-7543-22843-151
Energy Drink,Orangina-Schweppes,Soft Drink,197,8838,7720,1118,9/19/2023,Hugo Thomas,Côtes-d'Armor,Saint-Brieuc,22658,1-2323-70515-187
Wine,Pernod Ricard Soft,Alcoholic,967,8333,5087,3246,1/29/2022,Antoine Girard,Aube,Troyes,10038,1-6664-90473-672
Energy Drink,Coca-Cola France,Soft Drink,969,10388,11017,-629,4/28/2023,Lucie Simon,Doubs,Besançon,25872,0-1519-46559-903
Coffee,Pernod Ricard Soft,Coffee,88,7843,6602,1241,7/9/2020,Manon Muller,Ille-et-Vilaine,Rennes,35934,0-7660-25396-664
Black Tea,Coca-Cola France,Tea,874,1880,1654,226,1/11/2020,Emma Bertrand,Orne,Alençon,61759,1-2092-35276-621
Herbal Tea,Coca-Cola France,Tea,237,8568,4047,4521,11/17/2023,Liam Lefevre,Hauts-de-Seine,Nanterre,92229,0-5723-59415-933
Cola,Coca-Cola France,Soft Drink,899,2375,1007,1368,8/23/2020,Pierre Laurent,Ardennes,Charleville-Mézières,08450,0-9695-57174-45
Lemonade,Pernod Ricard Soft,Soft Drink,347,9136,9309,-173,8/8/2021,Romain Richard,Manche,Saint-Lô,50432,1-993-77760-926
Cola,Orangina-Schweppes,Soft Drink,201,1455,1234,221,6/11/2021,Gabriel Martin,Lot,Cahors,46421,0-5852-99074-987
Black Tea,Pernod Ricard Soft,Tea,543,2133,1290,843,7/14/2020,Clémence Bernard,Meurthe-et-Moselle,Nancy,54053,1-3947-71726-931
Green Tea,Coca-Cola France,Tea,265,11921,6048,5873,5/26/2020,Hugo Robert,Indre,Châteauroux,36738,1-7255-27796-87
Herbal Tea,Orangina-Schweppes,Tea,122,8193,5798,2395,4/7/2021,Léa Leroy,Haute-Saône,Vesoul,70619,0-9568-75294-868
Black Tea,Coca-Cola France,Tea,269,10057,9932,125,9/4/2020,Zoé Dupont,Bouches-du-Rhône,Marseille,13848,1-8233-21829-244
Wine,Orangina-Schweppes,Alcoholic,653,10843,12238,-1395,5/18/2020,Léonie Leroy,Essonne,Évry-Courcouronnes,91536,0-2835-88532-281
Wine,Orangina-Schweppes,Alcoholic,649,4167,4349,-182,10/19/2020,Jade Morel,Puy-de-Dôme,Clermont-Ferrand,63888,0-8274-22335-466
Green Tea,Orangina-Schweppes,Tea,551,4366,2758,1608,3/5/2023,Théo Vincent,Yonne,Auxerre,89995,0-6612-74884-702
Vodka,Pernod Ricard Soft,Alcoholic,548,5431,2264,3167,9/11/2020,Jade Dubois,Aisne,Laon,02755,1-4090-91233-82
Energy Drink,Pernod Ricard Soft,Soft Drink,970,5968,6149,-181,11/9/2021,Raphaël Moreau,Jura,Lons-le-Saunier,39599,1-7698-25437-482
Cola,Pernod Ricard Soft,Soft Drink,282,1636,1237,399,8/8/2023,Pauline Gauthier,Bouches-du-Rhône,Marseille,13636,0-753-99463-907
Coffee,Pernod Ricard Soft,Coffee,677,7915,7208,707,4/1/2023,Tom Petit,Charente-Maritime,La Rochelle,17470,0-1854-28590-290
Wine,Pernod Ricard Soft,Alcoholic,778,10333,6749,3584,5/17/2022,Léonie Dupont,Yonne,Auxerre,89252,1-2474-57578-487
Lemonade,Pernod Ricard Soft,Soft Drink,947,10770,7448,3322,1/8/2021,Eva Vincent,Lot-et-Garonne,Agen,47275,0-7285-96019-860
Energy Drink,Coca-Cola France,Soft Drink,690,11611,6987,4624,6/16/2020,Léonie Martin,Creuse,Guéret,23767,0-5833-39389-666
Black Tea,Pernod Ricard Soft,Tea,167,1519,1429,90,8/5/2021,Noah Bernard,Lozère,Mende,48028,0-2200-58026-358
Lemonade,Coca-Cola France,Soft Drink,70,9338,9315,23,5/27/2022,Océane Lefebvre,Alpes-de-Haute-Provence,Digne-les-Bains,04370,0-2366-76784-506
Black Tea,Coca-Cola France,Tea,957,2187,1134,1053,9/15/2020,Lucie Girard,Lozère,Mende,48648,1-6340-88301-544
Vodka,Coca-Cola France,Alcoholic,117,6327,6730,-403,4/1/2023,Axel Thomas,Drôme,Valence,26826,1-6683-87187-47
Herbal Tea,Coca-Cola France,Tea,434,10537,11210,-673,7/14/2022,Antoine Fontaine,Charente-Maritime,La Rochelle,17512,0-3045-86735-961
Green Tea,Coca-Cola France,Tea,568,11993,13592,-1599,9/27/2021,Arthur Robert,Nièvre,Nevers,58609,0-5172-83259-386
Lemonade,Orangina-Schweppes,Soft Drink,311,10533,5179,5354,10/6/2020,Noah Dupont,Aisne,Laon,02766,1-8042-70470-70
Green Tea,Coca-Cola France,Tea,323,11904,7746,4158,4/28/2020,Lucas Roux,Somme,Amiens,80280,0-2862-85534-783
Beer,Pernod Ricard Soft,Alcoholic,783,3724,1606,2118,3/18/2023,Pierre Bernard,Charente,Angoulême,16170,1-3049-77717-982
Lemonade,Pernod Ricard Soft,Soft Drink,428,5416,4982,434,1/25/2022,Nathan Thomas,Vaucluse,Avignon,84906,0-6835-49522-786
Energy Drink,Coca-Cola France,Soft Drink,209,9587,7104,2483,8/9/2020,Alice Lambert,Lot-et-Garonne,Agen,47931,1-1304-20589-330
Wine,Pernod Ricard Soft,Alcoholic,816,4785,3713,1072,12/25/2022,Eva Faure,Bas-Rhin,Strasbourg,67299,1-6131-98251-969
Wine,Orangina-Schweppes,Alcoholic,989,1459,1355,104,4/29/2022,Liam Fontaine,Essonne,Évry-Courcouronnes,91116,1-7944-72786-216
Vodka,Coca-Cola France,Alcoholic,661,3884,1906,1978,1/28/2021,Hugo Dubois,Marne,Châlons-en-Champagne,51816,1-7704-73620-574
Energy Drink,Orangina-Schweppes,Soft Drink,414,9542,7647,1895,11/30/2023,Julien Rousseau,Ariège,Foix,09138,1-9263-35966-500
Herbal Tea,Coca-Cola France,Tea,855,8242,7429,813,7/2/2023,Tom Lefevre,Haute-Marne,Chaumont,52651,0-1407-48420-88
Black Tea,Pernod Ricard Soft,Tea,810,7664,3370,4294,6/16/2020,Lucie Roux,Haute-Marne,Chaumont,52677,1-8057-89570-453
