Product,Company,Category,Units Sold,Revenue,Cost of Goods Sold,Profit,Purchase Date,Customer Name,Customer County,Customer City,Customer Zip Code,Order ID
Stoney Tangawizi,Kericho Gold,Soft Drink,630,5378,2045,3333,2023-01-30,Yasmin Wanjiru,Laikipia,South B,22019,KE-169-66150-62
Minute Maid Citrus,Coca-Cola Kenya,Soft Drink,179,4058,4842,-784,2020-03-27,Wanjiku Odhiambo,Nakuru,Zimmerman,22004,KE-122-35853-87
Kericho Gold Black Tea,Coca-Cola Kenya,Tea,941,6236,6203,33,2020-11-25,William Adhiambo,Bungoma,Njoro,10503,KE-022-74344-39
Kericho Gold Black Tea,Crown Beverages,Tea,118,1459,6660,-5201,2021-10-24,Odhiambo Mburu,Kakamega,Githurai 44,66750,KE-187-65764-72
Tusker Lager,Coca-Cola Kenya,Alcoholic,991,7185,5520,1665,2020-04-25,William Kirimi,Bungoma,Embakasi,40549,KE-003-31203-15
Tusker Lager,Kericho Gold,Alcoholic,170,2075,5014,-2939,2021-09-03,Samuel Wafula,Laikipia,Bahati,37553,KE-123-50876-62
Tusker Lager,Crown Beverages,Alcoholic,373,9736,6211,3525,2022-02-10,Faith Simiyu,Homa Bay,Buruburu,16553,KE-175-54871-0
Burn Energy,Crown Beverages,Soft Drink,628,4911,7418,-2507,2023-07-02,Farouk Rotich,Nyeri,Tena,20408,KE-129-13443-14
Kenya Cane,Coca-Cola Kenya,Alcoholic,824,1086,5119,-4033,2023-06-12,Xavier Kinyua,Uasin Gishu,Nyali,60711,KE-077-84340-60
Kericho Gold Green Tea,Coca-Cola Kenya,Tea,382,3128,4648,-1520,2021-01-04,Hannah Gitau,Trans-Nzoia,Milimani,51996,KE-042-53853-45
Minute Maid Citrus,Crown Beverages,Soft Drink,296,3551,2607,944,2021-10-20,Esther Muigai,Kiambu,Tena,79380,KE-033-98177-63
Stoney Tangawizi,Crown Beverages,Soft Drink,561,4787,3546,1241,2023-07-12,Amina Ali,Kericho,Ngong,35249,KE-024-84114-46
Kenya Cane,Kericho Gold,Alcoholic,727,3006,1018,1988,2021-08-23,Amina Auma,Laikipia,Kitengela,72396,KE-080-46219-50
Acacia Ridge Wine,Coca-Cola Kenya,Alcoholic,415,6506,4388,2118,2022-09-27,Hilda Auma,Nairobi City,Ngong,35860,KE-027-23004-46
Dormans Coffee,Kericho Gold,Coffee,743,7845,5987,1858,2022-01-06,Esther Mugendi,Homa Bay,Ruaka,74920,KE-108-98833-90
Kenya Cane,Coca-Cola Kenya,Alcoholic,404,3700,2326,1374,2021-12-23,Rashid Kimani,Machakos,Marurui,34387,KE-131-74759-25
Burn Energy,Coca-Cola Kenya,Soft Drink,896,5211,2833,2378,2022-05-18,Zipporah Mburu,Embu,Eastleigh,71500,KE-085-86294-37
Acacia Ridge Wine,Coca-Cola Kenya,Alcoholic,941,4770,2618,2152,2021-08-04,Juma Waweru,Nairobi City,Nyali,47757,KE-042-14558-96
Kericho Gold Herbal Tea,Coca-Cola Kenya,Tea,152,4934,3527,1407,2020-10-05,Pendo Omondi,Nakuru,Ruaraka,18030,KE-121-77912-3
Acacia Ridge Wine,Coca-Cola Kenya,Alcoholic,909,5479,1858,3621,2020-09-17,Samuel Kimani,Trans-Nzoia,Kasarani,68001,KE-177-60458-15
Kericho Gold Black Tea,Crown Beverages,Tea,255,6902,7610,-708,2020-09-07,Omar Okoth,Kakamega,Lanet,34238,KE-033-31374-93
Tusker Lager,Coca-Cola Kenya,Alcoholic,231,2494,7494,-5000,2021-03-16,Yusuf Kipchoge,Meru,Magongo,76530,KE-101-94799-06
Burn Energy,Kericho Gold,Soft Drink,830,4057,2975,1082,2022-04-21,Dorcas Rotich,Mombasa,Parklands,10827,KE-179-40423-34
Kenya Cane,Crown Beverages,Alcoholic,512,3750,1388,2362,2022-09-30,Rashid Macharia,Meru,Westlands,20427,KE-118-12240-47
Stoney Tangawizi,Kericho Gold,Soft Drink,519,8114,1608,6506,2021-06-17,Yasmin Namburu,Migori,Manyatta,33049,KE-161-73470-27
Kenya Cane,Crown Beverages,Alcoholic,434,4544,3555,989,2020-03-05,Gerald Ochieng,Kisumu,Githurai,35915,KE-181-40340-64
Stoney Tangawizi,Coca-Cola Kenya,Soft Drink,942,9350,1382,7968,2022-07-26,Uchenna Njiru,Kisumu,Westlands,44506,KE-070-02745-61
Kericho Gold Green Tea,Coca-Cola Kenya,Tea,590,7767,4381,3386,2020-10-15,Quentin Odero,Taita/Taveta,Athi River,28860,KE-150-58055-89
Kericho Gold Black Tea,Crown Beverages,Tea,110,2426,6427,-4001,2020-12-03,Juma Onyango,Embu,Dandora,34817,KE-096-16311-98
Kericho Gold Herbal Tea,Kericho Gold,Tea,688,9876,5014,4862,2020-03-22,Timothy Gacheru,Kisumu,Naivasha,26254,KE-010-77757-94
Burn Energy,Crown Beverages,Soft Drink,466,8891,2459,6432,2021-12-22,Beatrice Muigai,Kericho,Njoro,19932,KE-118-36353-97
Acacia Ridge Wine,Kericho Gold,Alcoholic,784,2135,4394,-2259,2021-09-08,Samuel Kamau,Uasin Gishu,Roysambu,34667,KE-048-51214-76
Acacia Ridge Wine,Coca-Cola Kenya,Alcoholic,484,8311,3113,5198,2023-07-09,Xavier Mutua,Uasin Gishu,Manyatta,34516,KE-176-02949-50
Acacia Ridge Wine,Crown Beverages,Alcoholic,901,3819,7130,-3311,2021-07-22,Lilian Owino,Siaya,Embakasi,52127,KE-049-32922-33
Kericho Gold Black Tea,Kericho Gold,Tea,160,7770,2679,5091,2020-08-23,Wanjiku Bosire,Embu,Marurui,39847,KE-153-36405-72
Burn Energy,Crown Beverages,Soft Drink,339,1478,3100,-1622,2020-08-31,Isaac Kirimi,Kericho,Eastleigh,31289,KE-141-96129-05
Stoney Tangawizi,Crown Beverages,Soft Drink,834,4723,4383,340,2020-12-08,Zipporah Korir,Kiambu,Zimmerman,61729,KE-041-01957-4
Stoney Tangawizi,Coca-Cola Kenya,Soft Drink,431,7666,5486,2180,2021-03-23,Rashid Simiyu,Kisii,Mwembe Tayari,48891,KE-176-10788-36
Dormans Coffee,Coca-Cola Kenya,Coffee,346,6352,7807,-1455,2021-04-04,Patricia Ogola,Laikipia,Kisauni,64038,KE-186-59787-60
Burn Energy,Kericho Gold,Soft Drink,415,1362,3952,-2590,2020-07-05,Zawadi Kamau,Homa Bay,Buruburu,76408,KE-196-87519-8
Stoney Tangawizi,Crown Beverages,Soft Drink,231,4556,1359,3197,2021-12-10,Beatrice Kariuki,Kilifi,Fedha,47408,KE-174-32552-09
Burn Energy,Crown Beverages,Soft Drink,697,2881,1180,1701,2020-10-03,Baraka Nyakundi,Nyeri,Buruburu,38607,KE-117-25384-84
Stoney Tangawizi,Crown Beverages,Soft Drink,599,8244,6518,1726,2021-08-31,Odhiambo Omar,Kericho,Mamboleo,65905,KE-020-80983-21
Stoney Tangawizi,Coca-Cola Kenya,Soft Drink,577,4690,5384,-694,2020-09-14,Josephine Adhiambo,Taita/Taveta,Roysambu,42892,KE-155-10940-7
Kericho Gold Green Tea,Kericho Gold,Tea,545,6277,3201,3076,2020-09-14,Brian Mburu,Lamu,Ruaraka,55188,KE-027-16570-14
Acacia Ridge Wine,Crown Beverages,Alcoholic,512,8928,2231,6697,2023-06-27,Wanjiku Wafula,Nyeri,Roysambu,41558,KE-078-70972-41
Kericho Gold Herbal Tea,Kericho Gold,Tea,918,1001,1218,-217,2023-01-07,Lilian Abdille,Lamu,Ruaraka,79540,KE-041-40890-49
Tusker Lager,Crown Beverages,Alcoholic,137,6623,1380,5243,2022-02-07,Uchenna Odero,Kakamega,Manyatta,10915,KE-084-65584-83
Kericho Gold Green Tea,Kericho Gold,Tea,555,2445,1656,789,2023-01-24,Lydia Odhiambo,Garissa,Tena,42986,KE-151-99099-93
Minute Maid Citrus,Coca-Cola Kenya,Soft Drink,183,9760,4866,4894,2021-12-09,Juma Ogola,Siaya,Kisauni,46890,KE-134-71306-40
Tusker Lager,Crown Beverages,Alcoholic,350,6617,5100,1517,2021-04-28,Akinyi Abdille,Bungoma,Ruaka,31137,KE-072-57173-94
Kericho Gold Herbal Tea,Coca-Cola Kenya,Tea,224,5549,703,4846,2022-06-02,Chebet Ndegwa,Trans-Nzoia,Kiambu,18474,KE-163-12488-47
Tusker Lager,Kericho Gold,Alcoholic,588,7391,3781,3610,2021-02-09,Hannah Muriuki,Kilifi,Kiambu,18076,KE-049-02970-72
Kericho Gold Green Tea,Crown Beverages,Tea,878,5173,7575,-2402,2020-07-02,Xavier Abdille,Laikipia,Westlands,18229,KE-102-60178-90
Tusker Lager,Coca-Cola Kenya,Alcoholic,285,3051,5727,-2676,2020-06-02,Akinyi Kuria,Kilifi,Rongai,74739,KE-195-37676-05
Tusker Lager,Kericho Gold,Alcoholic,577,6399,6474,-75,2021-03-31,Baraka Waweru,Nakuru,Githurai,55118,KE-189-97906-40
Tusker Lager,Coca-Cola Kenya,Alcoholic,581,6310,6526,-216,2020-08-23,Amina Mutua,Meru,Fedha,17917,KE-066-23424-02
Tusker Lager,Crown Beverages,Alcoholic,245,1198,6691,-5493,2020-06-03,Usman Adhiambo,Meru,Parklands,66373,KE-103-28803-76
Dormans Coffee,Kericho Gold,Coffee,673,9006,6925,2081,2022-03-28,Zipporah Kiprotich,Kisumu,Roysambu,20479,KE-173-85839-10
Kericho Gold Black Tea,Crown Beverages,Tea,766,5249,6587,-1338,2021-01-04,Rose Wanjiru,Machakos,Rongai,68449,KE-147-39447-59
Kericho Gold Green Tea,Kericho Gold,Tea,209,6976,7508,-532,2023-06-29,Beatrice Otieno,Nairobi City,Parklands,11572,KE-081-28079-79
Kericho Gold Green Tea,Crown Beverages,Tea,615,8113,6851,1262,2022-02-18,Isaac Okoth,Migori,Kitengela,21564,KE-103-34851-44
Kericho Gold Green Tea,Coca-Cola Kenya,Tea,796,3995,4105,-110,2023-07-15,Edwin Omondi,Kericho,Naivasha,51733,KE-199-26431-99
Acacia Ridge Wine,Coca-Cola Kenya,Alcoholic,804,5288,4816,472,2020-01-29,Isaac Mutua,Meru,Dandora,57379,KE-062-36538-0
Minute Maid Citrus,Kericho Gold,Soft Drink,174,8991,5168,3823,2021-06-04,Seline Namburu,Migori,Thika,18634,KE-168-68958-36
Tusker Lager,Coca-Cola Kenya,Alcoholic,324,5100,6260,-1160,2020-03-12,Omar Rotich,Meru,Dandora,44398,KE-193-37940-11
Acacia Ridge Wine,Coca-Cola Kenya,Alcoholic,373,5633,6440,-807,2020-03-26,Njeri Njiru,Nairobi City,Mlolongo,51820,KE-101-25747-41
Kenya Cane,Crown Beverages,Alcoholic,642,4220,1869,2351,2022-12-11,Irene Otieno,Kisumu,Lanet,69085,KE-104-55555-92
Acacia Ridge Wine,Crown Beverages,Alcoholic,799,2423,6603,-4180,2022-09-21,Esther Onyango,Lamu,Utawala,56938,KE-155-38887-23
Stoney Tangawizi,Crown Beverages,Soft Drink,923,3603,1725,1878,2021-09-07,Wanjiku Muigai,Bungoma,Umoja,72973,KE-069-45036-9
Kenya Cane,Crown Beverages,Alcoholic,147,1739,3240,-1501,2022-02-06,Baraka Gitonga,Mombasa,Komarock,58554,KE-022-34723-44
Stoney Tangawizi,Coca-Cola Kenya,Soft Drink,737,4355,4854,-499,2022-03-23,Omar Kuria,Meru,Magongo,75496,KE-059-82267-10
Burn Energy,Kericho Gold,Soft Drink,335,1916,7378,-5462,2020-12-29,Farouk Omar,Kisumu,Rongai,49353,KE-043-60239-54
Stoney Tangawizi,Kericho Gold,Soft Drink,591,3613,5535,-1922,2022-06-10,Njeri Adhiambo,Mombasa,Ruaka,74105,KE-140-96614-23
Kericho Gold Green Tea,Coca-Cola Kenya,Tea,567,1970,1149,821,2021-09-11,Brian Kimani,Machakos,Kisauni,51087,KE-033-66040-09
Kenya Cane,Kericho Gold,Alcoholic,854,7641,3370,4271,2020-01-20,Eunice Bosire,Kisumu,Kayole,34941,KE-184-50086-42
Stoney Tangawizi,Crown Beverages,Soft Drink,236,9143,516,8627,2022-12-28,Chebet Kinyua,Laikipia,Njoro,39899,KE-101-13530-91
Kericho Gold Herbal Tea,Coca-Cola Kenya,Tea,284,3923,4282,-359,2022-01-17,Esther Hassan,Meru,Thika,32354,KE-111-82285-53
Kericho Gold Herbal Tea,Coca-Cola Kenya,Tea,509,4501,5284,-783,2022-07-23,Joyce Simiyu,Kisii,Naivasha,15596,KE-080-63922-15
Kericho Gold Green Tea,Kericho Gold,Tea,855,8339,3540,4799,2023-02-02,Tina Rotich,Siaya,Lanet,56254,KE-038-60067-76
Kericho Gold Green Tea,Crown Beverages,Tea,369,5555,7770,-2215,2020-08-02,Chege Maina,Embu,Parklands,63704,KE-032-76102-47
Burn Energy,Kericho Gold,Soft Drink,434,1955,1011,944,2023-07-22,Hannah Rotich,Nyeri,Githurai,70941,KE-138-77494-04
Minute Maid Citrus,Coca-Cola Kenya,Soft Drink,456,7574,564,7010,2022-12-01,Samuel Kamau,Kericho,Athi River,70508,KE-065-87080-66
Kenya Cane,Coca-Cola Kenya,Alcoholic,334,6265,7339,-1074,2022-06-26,Njeri Auma,Uasin Gishu,Thika,52515,KE-198-91432-10
Kericho Gold Green Tea,Crown Beverages,Tea,359,3675,2650,1025,2022-09-05,Nancy Kiprotich,Taita/Taveta,Marurui,62853,KE-190-23316-80
Kericho Gold Black Tea,Crown Beverages,Tea,167,1627,3602,-1975,2023-03-31,Zawadi Nyakundi,Migori,Roysambu,70768,KE-093-54740-48
Tusker Lager,Crown Beverages,Alcoholic,325,1098,5657,-4559,2021-01-16,William Waweru,Migori,Bahati,70868,KE-145-76982-18
Kenya Cane,Kericho Gold,Alcoholic,934,2437,769,1668,2020-05-17,Dida Kipchoge,Embu,Mwembe Tayari,69267,KE-013-21748-12
Kericho Gold Herbal Tea,Kericho Gold,Tea,531,3456,5679,-2223,2020-11-07,Edwin Maina,Meru,Naivasha,30012,KE-087-90931-02
Minute Maid Citrus,Kericho Gold,Soft Drink,213,6896,3473,3423,2022-08-26,Imani Farah,Embu,Parklands,28623,KE-040-63979-02
Kericho Gold Green Tea,Coca-Cola Kenya,Tea,124,5904,2654,3250,2022-02-06,Baraka Kipchoge,Kilifi,Bahati,60536,KE-141-87811-93
Kericho Gold Herbal Tea,Coca-Cola Kenya,Tea,282,7462,6228,1234,2020-03-12,Isaac Bosire,Nyeri,South B,64997,KE-011-80109-21
Kenya Cane,Coca-Cola Kenya,Alcoholic,195,4791,4292,499,2023-05-31,Beatrice Abdille,Nakuru,Mlolongo,13208,KE-031-39701-65
Burn Energy,Kericho Gold,Soft Drink,821,2609,2816,-207,2023-01-15,Chege Ochieng,Nakuru,Rongai,28275,KE-020-90059-55
Minute Maid Citrus,Coca-Cola Kenya,Soft Drink,732,1987,6946,-4959,2022-01-06,Hannah Gitonga,Siaya,Likoni,51513,KE-033-63250-45
Acacia Ridge Wine,Crown Beverages,Alcoholic,574,1310,1287,23,2022-08-10,Yasmin Kiprotich,Kilifi,South C,59998,KE-021-05174-25
Acacia Ridge Wine,Kericho Gold,Alcoholic,771,3902,7670,-3768,2020-05-24,Farouk Akoth,Trans-Nzoia,Utawala,29580,KE-087-35539-77
Kericho Gold Black Tea,Crown Beverages,Tea,697,8287,985,7302,2020-08-17,Isaac Abdille,Kilifi,Utawala,62352,KE-142-26478-11
Burn Energy,Crown Beverages,Soft Drink,796,5936,1191,4745,2023-01-16,Nancy Waweru,Kilifi,Manyatta,57934,KE-069-23136-13
Acacia Ridge Wine,Coca-Cola Kenya,Alcoholic,962,1854,3394,-1540,2022-01-30,Kalinda Njiru,Kilifi,Kilimani,11828,KE-016-77373-76
Stoney Tangawizi,Coca-Cola Kenya,Soft Drink,984,3494,4032,-538,2021-07-09,Abdi Akoth,Taita/Taveta,Milimani,66935,KE-132-11753-96
Kericho Gold Herbal Tea,Coca-Cola Kenya,Tea,373,5076,3597,1479,2022-06-06,William Adhiambo,Mombasa,Westlands,32646,KE-067-88121-36
Kenya Cane,Coca-Cola Kenya,Alcoholic,596,2555,1898,657,2021-01-10,Hilda Wafula,Siaya,Kasarani,29796,KE-055-57097-44
Kericho Gold Black Tea,Kericho Gold,Tea,721,9220,769,8451,2022-06-19,Yasmin Kinyua,Bungoma,Umoja,34105,KE-097-92487-44
Acacia Ridge Wine,Kericho Gold,Alcoholic,406,4348,1978,2370,2021-07-12,Odhiambo Ali,Bungoma,Kahawa West,38441,KE-064-01189-17
Minute Maid Citrus,Coca-Cola Kenya,Soft Drink,344,6011,3676,2335,2021-11-10,William Njiru,Nakuru,Lanet,22431,KE-089-87971-36
Kericho Gold Black Tea,Coca-Cola Kenya,Tea,295,2579,718,1861,2022-12-19,Yusuf Auma,Mombasa,Nakuru Town,12148,KE-041-74716-61
Burn Energy,Kericho Gold,Soft Drink,796,6019,6520,-501,2020-12-23,Odhiambo Wanjiru,Garissa,Mwembe Tayari,61287,KE-172-56274-85
Kericho Gold Black Tea,Coca-Cola Kenya,Tea,417,2834,2517,317,2020-02-03,Farouk Namakhwa,Taita/Taveta,Marurui,71903,KE-137-11715-99
Burn Energy,Crown Beverages,Soft Drink,395,2165,4397,-2232,2022-11-19,Chebet Abdille,Machakos,South B,29647,KE-113-49737-48
Minute Maid Citrus,Kericho Gold,Soft Drink,334,2056,892,1164,2022-08-23,Edwin Cheruiyot,Nakuru,Eastleigh,45506,KE-082-16086-30
Kericho Gold Black Tea,Coca-Cola Kenya,Tea,321,7804,2776,5028,2020-02-18,Beatrice Njoroge,Meru,Zimmerman,54212,KE-192-26395-08
Kenya Cane,Kericho Gold,Alcoholic,162,3607,2751,856,2021-04-10,Tina Muriuki,Nyeri,Langata South,35920,KE-187-91046-28
Kericho Gold Green Tea,Kericho Gold,Tea,733,6716,3428,3288,2020-05-17,Carol Kamau,Nyeri,Likoni,12841,KE-159-82229-10
Tusker Lager,Crown Beverages,Alcoholic,526,5874,2717,3157,2020-02-23,Nancy Nyakundi,Kericho,Karen,75185,KE-027-37579-38
Stoney Tangawizi,Crown Beverages,Soft Drink,948,6582,1917,4665,2020-09-12,Abdi Odero,Kilifi,Mwembe Tayari,61410,KE-059-97662-55
Kericho Gold Black Tea,Coca-Cola Kenya,Tea,371,5976,2890,3086,2021-10-06,Juma Hassan,Uasin Gishu,Manyatta,30750,KE-037-82373-14
Stoney Tangawizi,Coca-Cola Kenya,Soft Drink,141,5715,2989,2726,2021-05-23,Amina Wanjiru,Kilifi,Mwembe Tayari,49783,KE-039-62365-7
Stoney Tangawizi,Kericho Gold,Soft Drink,426,2489,1271,1218,2021-11-01,Xavier Owino,Kiambu,Jomvu,46394,KE-193-23410-13
Kenya Cane,Crown Beverages,Alcoholic,163,7688,2124,5564,2021-06-19,Violet Ali,Kisii,South B,39850,KE-091-18992-86
Minute Maid Citrus,Crown Beverages,Soft Drink,934,6022,2334,3688,2022-04-28,Esther Awuor,Kilifi,Zimmerman,34896,KE-187-15815-83
Minute Maid Citrus,Coca-Cola Kenya,Soft Drink,495,4340,1039,3301,2021-07-30,Wanjiku Onyango,Meru,Buruburu,73771,KE-076-37441-31
Acacia Ridge Wine,Crown Beverages,Alcoholic,648,9631,2631,7000,2022-11-15,Dorcas Okoth,Kisumu,Ruaraka,75422,KE-013-70382-32
Kenya Cane,Crown Beverages,Alcoholic,147,1944,5721,-3777,2022-12-18,Rose Anyango,Kilifi,Fedha,66735,KE-060-09292-21
Kenya Cane,Coca-Cola Kenya,Alcoholic,297,5953,5749,204,2020-06-24,Samuel Namakhwa,Kericho,Mwembe Tayari,67030,KE-100-69349-52
Minute Maid Citrus,Coca-Cola Kenya,Soft Drink,194,2678,1906,772,2022-03-04,Quentin Gitonga,Nakuru,Syokimau,30948,KE-153-17121-77
Kericho Gold Green Tea,Kericho Gold,Tea,478,2598,7930,-5332,2021-06-12,Zipporah Macharia,Mombasa,Kahawa West,73876,KE-143-57120-48
Burn Energy,Coca-Cola Kenya,Soft Drink,289,8836,2991,5845,2020-05-12,Joyce Wanjiru,Bungoma,Kilimani,17832,KE-063-92464-27
Minute Maid Citrus,Coca-Cola Kenya,Soft Drink,366,1276,1498,-222,2021-09-08,Irene Kirimi,Kericho,Miritini,56316,KE-197-33166-5
Stoney Tangawizi,Coca-Cola Kenya,Soft Drink,796,1937,6875,-4938,2021-08-01,Omar Mburu,Nairobi City,Parklands,23895,KE-098-73759-89
Dormans Coffee,Crown Beverages,Coffee,263,7658,3617,4041,2020-07-08,Amina Kipchoge,Kisumu,Lanet,18769,KE-021-58823-50
Minute Maid Citrus,Coca-Cola Kenya,Soft Drink,221,8102,851,7251,2020-08-09,Eunice Akoth,Meru,South C,52373,KE-098-70475-58
Kenya Cane,Coca-Cola Kenya,Alcoholic,384,1504,4330,-2826,2020-12-31,Patricia Nyambura,Kiambu,Changamwe,72482,KE-084-23399-22
Kericho Gold Herbal Tea,Crown Beverages,Tea,650,8433,4353,4080,2020-09-29,Esther Cheruiyot,Kilifi,Langata South,47921,KE-052-24247-32
Stoney Tangawizi,Coca-Cola Kenya,Soft Drink,800,8301,2961,5340,2023-04-01,Josephine Farah,Embu,Langata,28543,KE-073-66654-04
Kericho Gold Herbal Tea,Coca-Cola Kenya,Tea,467,3775,2538,1237,2022-05-18,Rose Abdille,Embu,Bamburi,40821,KE-022-77777-27
Kericho Gold Black Tea,Kericho Gold,Tea,130,2440,674,1766,2020-05-07,Wanjiku Adhiambo,Nyeri,Dandora,77995,KE-172-85628-13
Minute Maid Citrus,Kericho Gold,Soft Drink,216,3224,7376,-4152,2021-01-17,Timothy Njoroge,Garissa,Nakuru Town,74779,KE-178-69536-33
Kericho Gold Herbal Tea,Kericho Gold,Tea,154,7016,4862,2154,2022-09-17,Xenia Namakhwa,Mombasa,Naivasha,38364,KE-005-94835-39
Kericho Gold Herbal Tea,Crown Beverages,Tea,856,1067,7451,-6384,2022-11-22,Eunice Korir,Kiambu,Githurai,64571,KE-034-79714-66
Kenya Cane,Kericho Gold,Alcoholic,189,9251,877,8374,2021-11-23,Lilian Omondi,Garissa,Mwembe Tayari,74291,KE-178-71812-19
Dormans Coffee,Coca-Cola Kenya,Coffee,443,2792,4608,-1816,2022-01-28,Martin Kariuki,Nairobi City,Buruburu,11699,KE-147-89028-68
Stoney Tangawizi,Coca-Cola Kenya,Soft Drink,682,5800,3302,2498,2022-08-29,William Njoroge,Garissa,Dandora,50371,KE-047-59648-37
Burn Energy,Kericho Gold,Soft Drink,682,3237,2269,968,2021-12-12,Hannah Cheruiyot,Kisii,Kondele,30788,KE-159-25604-90
Kericho Gold Green Tea,Crown Beverages,Tea,265,4644,1177,3467,2021-06-08,Timothy Okoth,Kilifi,Bahati,54378,KE-128-19442-46
Burn Energy,Crown Beverages,Soft Drink,166,7463,541,6922,2023-04-26,Lilian Ndegwa,Kakamega,Roysambu,50712,KE-197-97318-37
Kericho Gold Green Tea,Coca-Cola Kenya,Tea,806,6495,4561,1934,2022-04-06,Hassan Mwenda,Kilifi,Lanet,66229,KE-018-62859-30
Kenya Cane,Crown Beverages,Alcoholic,360,7394,4509,2885,2022-03-04,Dida Njiru,Lamu,Parklands,25970,KE-081-62221-26
Tusker Lager,Kericho Gold,Alcoholic,470,8081,687,7394,2020-01-11,Chege Hassan,Taita/Taveta,Athi River,26964,KE-051-47210-14
Kericho Gold Green Tea,Crown Beverages,Tea,847,1855,5976,-4121,2022-04-14,Nancy Waweru,Kericho,Likoni,79420,KE-007-23233-29
Minute Maid Citrus,Kericho Gold,Soft Drink,408,2032,3117,-1085,2020-11-28,Isaac Bosire,Siaya,Zimmerman,46948,KE-090-62535-35
Kericho Gold Herbal Tea,Kericho Gold,Tea,974,6420,7175,-755,2020-10-28,Timothy Mwangi,Lamu,Rongai,54708,KE-173-60367-77
Kericho Gold Green Tea,Coca-Cola Kenya,Tea,743,3003,4878,-1875,2021-08-30,Samuel Mwangi,Embu,Naivasha,58936,KE-123-79340-60
Acacia Ridge Wine,Coca-Cola Kenya,Alcoholic,540,3390,6665,-3275,2021-07-11,Lilian Hassan,Uasin Gishu,Kondele,26794,KE-198-26735-91
Tusker Lager,Crown Beverages,Alcoholic,376,8557,4365,4192,2022-09-05,Samuel Kiprotich,Nyeri,Bahati,58439,KE-035-07045-62
Acacia Ridge Wine,Crown Beverages,Alcoholic,786,9349,3938,5411,2021-09-29,Chebet Gacheru,Kakamega,Syokimau,72065,KE-102-71157-64
Acacia Ridge Wine,Coca-Cola Kenya,Alcoholic,907,7252,5897,1355,2021-10-30,Pendo Gitau,Nyeri,Jomvu,18273,KE-128-90090-90
Kericho Gold Black Tea,Coca-Cola Kenya,Tea,671,8533,3667,4866,2020-08-19,Baraka Kimani,Mombasa,Syokimau,12321,KE-132-82092-29
Burn Energy,Crown Beverages,Soft Drink,848,2712,652,2060,2020-03-07,Grace Ogola,Migori,South B,68599,KE-121-46166-31
Kericho Gold Black Tea,Coca-Cola Kenya,Tea,261,7376,5982,1394,2021-09-09,David Namburu,Taita/Taveta,Ruaraka,58497,KE-109-70768-81
Dormans Coffee,Coca-Cola Kenya,Coffee,233,6192,1220,4972,2023-05-11,Hassan Owino,Kericho,Milimani,64657,KE-022-16732-53
Burn Energy,Kericho Gold,Soft Drink,446,7834,5152,2682,2022-07-25,Xenia Mugendi,Mombasa,Eastleigh,42258,KE-061-80224-81
Tusker Lager,Kericho Gold,Alcoholic,484,1078,2761,-1683,2023-07-07,David Ochieng,Taita/Taveta,Utawala,37453,KE-097-02844-11
Tusker Lager,Coca-Cola Kenya,Alcoholic,208,7167,6518,649,2023-06-20,George Awuor,Machakos,Kahawa West,52755,KE-079-61616-15
Burn Energy,Kericho Gold,Soft Drink,262,4536,1973,2563,2022-03-27,Timothy Kirimi,Mombasa,Embakasi,40597,KE-132-09704-00
Kenya Cane,Coca-Cola Kenya,Alcoholic,990,8064,1076,6988,2022-10-05,Eunice Kiprotich,Mombasa,Njoro,50964,KE-091-24134-92
Kericho Gold Green Tea,Crown Beverages,Tea,663,8496,3793,4703,2020-08-11,Faith Kipchoge,Migori,Kiambu,72414,KE-062-65131-46
Kericho Gold Herbal Tea,Kericho Gold,Tea,782,5432,1189,4243,2020-10-23,Nancy Njiru,Embu,Likoni,46769,KE-185-38607-51
Kericho Gold Green Tea,Kericho Gold,Tea,999,6379,6299,80,2022-06-20,Faith Hassan,Laikipia,Zimmerman,54663,KE-049-02274-81
Acacia Ridge Wine,Crown Beverages,Alcoholic,194,8205,4503,3702,2022-04-08,Faith Waweru,Laikipia,Kahawa West,53392,KE-101-58357-83
Burn Energy,Kericho Gold,Soft Drink,170,7749,1532,6217,2021-03-29,Quentin Nyambura,Kiambu,Lolwe,35477,KE-150-11168-00
Minute Maid Citrus,Crown Beverages,Soft Drink,881,1400,7055,-5655,2021-01-13,Baraka Macharia,Mombasa,Nakuru Town,26663,KE-101-45074-21
Dormans Coffee,Coca-Cola Kenya,Coffee,741,2961,2708,253,2022-07-04,Irene Kuria,Laikipia,Utawala,52183,KE-142-02091-75
Kericho Gold Green Tea,Crown Beverages,Tea,304,1321,611,710,2022-03-16,Kevin Simiyu,Kisumu,Ruaraka,40005,KE-120-28001-57
Kenya Cane,Coca-Cola Kenya,Alcoholic,463,4982,7049,-2067,2020-05-10,George Owino,Kiambu,Dandora,41066,KE-003-62434-50
Dormans Coffee,Coca-Cola Kenya,Coffee,381,9348,3791,5557,2022-10-20,Amina Gacheru,Kisumu,Marurui,42649,KE-093-32515-05
Burn Energy,Kericho Gold,Soft Drink,911,4678,4116,562,2022-06-25,Beatrice Gitonga,Homa Bay,Mamboleo,74040,KE-171-00697-83
Kericho Gold Green Tea,Kericho Gold,Tea,967,1457,3018,-1561,2021-05-03,Esther Gitonga,Kisumu,Komarock,71571,KE-191-75927-28
